case_id,kind,backend,cache_state,figure2_hardware_tflops,observed_utilization_vs_platform_max
prefillq8_b1_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,155.846,0.1353
prefillq8_b1_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,728.451,0.6326
prefillq8_b1_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,600.407,0.5214
prefillq8_b1_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,251.651,0.2186
prefillq8_b1_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,750.623,0.6519
prefillq8_b1_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,664.208,0.5768
prefillq8_b1_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,368.138,0.3197
prefillq8_b256_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,625.752,0.5434
prefillq8_b256_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,699.326,0.6073
prefillq8_b256_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,622.112,0.5403
prefillq8_b256_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,615.103,0.5342
prefillq8_b256_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,631.952,0.5488
prefillq8_b256_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,679.959,0.5905
prefillq8_b256_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,633.120,0.5498
prefillq8_b256_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,715.340,0.6213
prefillq8_b2_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,748.728,0.6502
prefillq8_b2_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,613.231,0.5326
prefillq8_b2_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,260.623,0.2263
prefillq8_b2_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,753.872,0.6547
prefillq8_b2_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,676.641,0.5876
prefillq8_b2_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,375.854,0.3264
prefillq8_b2_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,755.281,0.6559
prefillq8_b2_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,725.340,0.6299
prefillq8_b2_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,503.420,0.4372
prefillq8_b32_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,683.191,0.5933
prefillq8_b32_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,730.584,0.6345
prefillq8_b32_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,581.842,0.5053
prefillq8_b32_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,646.147,0.5612
prefillq8_b32_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,737.758,0.6407
prefillq8_b32_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,680.576,0.5911
prefillq8_b32_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,638.844,0.5548
prefillq8_b32_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,733.017,0.6366
prefillq8_b32_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,711.745,0.6181
prefillq8_b4_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,752.073,0.6532
prefillq8_b4_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,669.229,0.5812
prefillq8_b4_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,353.564,0.3071
prefillq8_b4_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,754.439,0.6552
prefillq8_b4_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,714.826,0.6208
prefillq8_b4_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,492.457,0.4277
prefillq8_b4_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,754.108,0.6549
prefillq8_b4_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,744.489,0.6466
prefillq8_b4_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,602.626,0.5234
prefillq8_b64_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,634.214,0.5508
prefillq8_b64_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,732.829,0.6364
prefillq8_b64_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,600.080,0.5212
prefillq8_b64_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,638.966,0.5549
prefillq8_b64_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,721.611,0.6267
prefillq8_b64_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,674.073,0.5854
prefillq8_b64_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,627.300,0.5448
prefillq8_b64_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,671.704,0.5834
prefillq8_b64_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,722.169,0.6272
prefillq8_b8_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,751.989,0.6531
prefillq8_b8_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,686.926,0.5966
prefillq8_b8_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,433.757,0.3767
prefillq8_b8_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,738.111,0.6410
prefillq8_b8_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,736.081,0.6393
prefillq8_b8_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,569.829,0.4949
prefillq8_b8_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,724.479,0.6292
prefillq8_b8_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,744.252,0.6464
prefillq8_b8_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,639.764,0.5556
prefillq1024_b1_h32768_sparse_l2-cold,prefill,flashmla_sparse_bf16,l2-cold,573.220,1.0000
prefillq1024_b1_h65536_sparse_l2-cold,prefill,flashmla_sparse_bf16,l2-cold,492.197,0.8587
prefillq16_b64_h32768_sparse_l2-cold,prefill,flashmla_sparse_bf16,l2-cold,362.981,0.6332
prefillq16_b64_h65536_sparse_l2-cold,prefill,flashmla_sparse_bf16,l2-cold,345.215,0.6022
prefillq256_b8_h32768_sparse_l2-cold,prefill,flashmla_sparse_bf16,l2-cold,562.169,0.9807
prefillq256_b8_h65536_sparse_l2-cold,prefill,flashmla_sparse_bf16,l2-cold,465.618,0.8123
prefillq1024_b128_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,395.275,0.6086
prefillq1024_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,576.602,0.8878
prefillq1024_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,589.573,0.9078
prefillq1024_b128_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,354.885,0.5464
prefillq1024_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,514.832,0.7927
prefillq1024_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,576.590,0.8878
prefillq1024_b128_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,447.844,0.6895
prefillq1024_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,575.685,0.8864
prefillq1024_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,407.139,0.6269
prefillq1024_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,581.689,0.8956
prefillq1024_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,619.203,0.9534
prefillq1024_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,363.928,0.5603
prefillq1024_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,553.728,0.8526
prefillq1024_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,604.337,0.9305
prefillq1024_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,343.579,0.5290
prefillq1024_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,483.536,0.7445
prefillq1024_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,591.347,0.9105
prefillq1024_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,414.211,0.6378
prefillq1024_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,584.467,0.8999
prefillq1024_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,628.246,0.9673
prefillq1024_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,366.848,0.5648
prefillq1024_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,543.725,0.8372
prefillq1024_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,631.260,0.9719
prefillq1024_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,347.811,0.5355
prefillq1024_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,490.339,0.7550
prefillq1024_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,630.462,0.9707
prefillq1024_b256_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,390.997,0.6020
prefillq1024_b256_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,566.568,0.8723
prefillq1024_b256_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,574.042,0.8838
prefillq1024_b256_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,517.746,0.7972
prefillq1024_b256_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.689,0.8818
prefillq1024_b256_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,446.820,0.6880
prefillq1024_b256_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,570.438,0.8783
prefillq1024_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,418.154,0.6438
prefillq1024_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,634.552,0.9770
prefillq1024_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,635.713,0.9788
prefillq1024_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,363.321,0.5594
prefillq1024_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,567.376,0.8736
prefillq1024_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,633.599,0.9755
prefillq1024_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,348.612,0.5368
prefillq1024_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,445.088,0.6853
prefillq1024_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.642,0.8817
prefillq1024_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,405.813,0.6248
prefillq1024_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.611,0.8816
prefillq1024_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,568.327,0.8750
prefillq1024_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.676,0.5584
prefillq1024_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,527.317,0.8119
prefillq1024_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,573.671,0.8833
prefillq1024_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,342.297,0.5270
prefillq1024_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,465.146,0.7162
prefillq1024_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.914,0.8821
prefillq1024_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,406.830,0.6264
prefillq1024_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,629.845,0.9698
prefillq1024_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,646.583,0.9955
prefillq1024_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,366.521,0.5643
prefillq1024_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,550.372,0.8474
prefillq1024_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,627.836,0.9667
prefillq1024_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,347.794,0.5355
prefillq1024_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,481.325,0.7411
prefillq1024_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,613.880,0.9452
prefillq1024_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,401.459,0.6181
prefillq1024_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.025,0.8807
prefillq1024_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,595.289,0.9166
prefillq1024_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,360.829,0.5556
prefillq1024_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,533.904,0.8220
prefillq1024_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,587.880,0.9051
prefillq1024_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,342.474,0.5273
prefillq1024_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,471.886,0.7266
prefillq1024_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,585.493,0.9015
prefillq1024_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,412.963,0.6358
prefillq1024_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,604.220,0.9303
prefillq1024_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,632.067,0.9732
prefillq1024_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,366.048,0.5636
prefillq1024_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,564.900,0.8698
prefillq1024_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,639.750,0.9850
prefillq1024_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,346.086,0.5329
prefillq1024_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,470.990,0.7252
prefillq1024_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,639.165,0.9841
prefillq128_b128_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,377.602,0.5814
prefillq128_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,554.160,0.8532
prefillq128_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,611.269,0.9412
prefillq128_b128_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,347.647,0.5353
prefillq128_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,488.604,0.7523
prefillq128_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,582.820,0.8974
prefillq128_b128_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,339.777,0.5231
prefillq128_b128_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,436.279,0.6717
prefillq128_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,604.334,0.9305
prefillq128_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,389.190,0.5992
prefillq128_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,565.286,0.8704
prefillq128_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,633.438,0.9753
prefillq128_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,352.852,0.5433
prefillq128_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,530.901,0.8174
prefillq128_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,635.364,0.9783
prefillq128_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,342.543,0.5274
prefillq128_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,419.942,0.6466
prefillq128_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,583.305,0.8981
prefillq128_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,405.584,0.6245
prefillq128_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,585.503,0.9015
prefillq128_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,610.047,0.9393
prefillq128_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,341.795,0.5263
prefillq128_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,524.796,0.8080
prefillq128_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,605.451,0.9322
prefillq128_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,325.646,0.5014
prefillq128_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,464.755,0.7156
prefillq128_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,603.777,0.9296
prefillq128_b256_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,377.119,0.5806
prefillq128_b256_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,530.881,0.8174
prefillq128_b256_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,570.874,0.8790
prefillq128_b256_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,347.795,0.5355
prefillq128_b256_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,489.984,0.7544
prefillq128_b256_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,548.271,0.8442
prefillq128_b256_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,423.165,0.6515
prefillq128_b256_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,545.707,0.8402
prefillq128_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,395.246,0.6086
prefillq128_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,578.246,0.8903
prefillq128_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,599.650,0.9233
prefillq128_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,351.256,0.5408
prefillq128_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,547.969,0.8437
prefillq128_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,595.503,0.9169
prefillq128_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,335.566,0.5167
prefillq128_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,468.394,0.7212
prefillq128_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,595.633,0.9171
prefillq128_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,375.170,0.5776
prefillq128_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,599.114,0.9224
prefillq128_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,647.956,0.9976
prefillq128_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,351.925,0.5419
